file_name,P_bins,P,cluster1,cluster2,is_R,is_EL,is_LHD,is_X,is_H1,is_H3,is_H5,is_NS,is_E,i_hm2/i_hm1,i_hm3/i_hm1,i_hm4/i_hm1,i_hm5/i_hm1,i_thd,P_F,Label,Is_test
588,4,759.653659786,0,4,1,0,0,0,0,0,0,1,0,0.4428454114343702,0.01910867367323754,0.09940492464747254,0.02598408200075339,0.4565133236473282,0.9020190770299892,Hairdryer,0
589,4,1072.5883124114,0,3,1,0,0,0,0,0,1,0,0,0.11177143876694376,0.3697075602035349,0.0022423269258431584,0.12806536832696727,0.41161686834424577,0.910325005780246,Microwave,0
590,4,1080.1252733652002,0,3,1,0,0,0,0,0,1,0,0,0.11525959427061708,0.3685751008176388,0.005579867531165654,0.12834858562398993,0.411653857811202,0.9090356420113932,Microwave,0
591,4,1071.2473850472,0,3,1,0,0,0,0,0,1,0,0,0.11126229875264024,0.3637113249847797,0.006859662076654862,0.12803788378712594,0.4064065644449267,0.9119206090730204,Microwave,0
592,4,1056.485344356,0,3,1,0,0,0,0,0,1,0,0,0.1199485005929351,0.3605024035038025,0.006080648576899646,0.1291549604755063,0.4065062286462229,0.912840586348092,Microwave,0
593,4,1064.2813935488,0,3,1,0,0,0,0,0,1,0,0,0.11695826342825145,0.3619951616115005,0.008228312728750695,0.12794931414825872,0.4064013952056832,0.9125604181017402,Microwave,0
594,3,278.4757751256,0,2,1,0,0,0,0,1,0,0,0,0.001664341693639256,0.1784647718307728,0.0008090833626949452,0.08962188533755941,0.2027011839774028,0.9038435677304988,Washing Machine,0
595,3,272.51378817880004,0,2,1,0,0,0,0,1,0,0,0,0.002172797339711491,0.17295059922799835,0.0022440410009881557,0.08722208389799405,0.19732565860498225,0.9080338438335256,Washing Machine,0
596,3,278.4678266868,0,2,1,0,0,0,0,1,0,0,0,0.0021151305259490523,0.17839806745455736,0.0017911290467502138,0.08798686511165384,0.2020634179278506,0.9046679628563988,Washing Machine,0
597,3,281.62127023,0,2,1,0,0,0,0,1,0,0,0,0.0008235317081937152,0.16786920243233536,0.005921022802643818,0.08104168751486583,0.19025965057821465,0.9217198762633608,Washing Machine,0
598,1,25.8095401596,3,2,0,0,0,1,0,1,0,0,0,0.0015013020845909856,0.02876253387198697,0.0009792214151790864,0.004799946115435113,0.030320472048925812,0.4506686633893032,Washing Machine,0
599,1,25.9868739988,3,2,0,0,0,1,0,1,0,0,0,0.0017032507512955385,0.029828738092633436,0.0007541351837851709,0.004783569293420151,0.0312772584329238,0.4477513662106758,Washing Machine,0
600,1,38.2076258892,0,1,1,0,0,0,1,0,0,0,0,0.0053499044579177,0.014915117429922187,0.005378939603184721,0.023633830813729082,0.031980748703003235,0.9809089653652856,Incandescent Light Bulb,0
601,1,38.23132157,0,1,1,0,0,0,1,0,0,0,0,0.001200512366034539,0.014972143880932818,0.0013592852387934618,0.023751287847241488,0.0314720954833716,0.9806660630896644,Incandescent Light Bulb,0
602,1,38.20862647,0,1,1,0,0,0,1,0,0,0,0,0.0014291701872823244,0.015401941152027174,0.0028261192173110444,0.024747390790037998,0.03219247554677239,0.9806085378190896,Incandescent Light Bulb,0
603,1,38.203324714000004,0,1,1,0,0,0,1,0,0,0,0,0.001958104283574901,0.014082916621015571,0.0010207766134805094,0.024391142951784614,0.031365450909439443,0.9805911026161528,Incandescent Light Bulb,0
604,1,38.163038576,0,1,1,0,0,0,1,0,0,0,0,0.0008280255572234131,0.014784894902617713,0.0019044758767654169,0.02469912665024176,0.032061603418011134,0.9803223608292172,Incandescent Light Bulb,0
605,3,171.85363301400002,0,1,1,0,0,0,1,0,0,0,0,0.012211460487692992,0.06928368331210798,0.0020100244475968147,0.04120378485215951,0.08295672097002844,0.8208574809417687,Fridge,0
606,3,170.58705397280002,0,1,1,0,0,0,1,0,0,0,0,0.015445260828401454,0.06902844279499333,0.0010005670461522775,0.040986443357317985,0.08329816996325555,0.8205668002364028,Fridge,0
607,3,173.27228574600002,0,1,1,0,0,0,1,0,0,0,0,0.014918901130023213,0.06713287743167243,0.0017381434859015624,0.0407785789246576,0.08160025362011641,0.8254491340560896,Fridge,0
608,4,694.7061602803999,0,1,1,0,0,0,1,0,0,0,0,0.0003036848395391252,0.019310091689930597,0.00032249098301011416,0.02556241823052898,0.03604781056449778,0.9951484037227488,Hairdryer,0
609,4,693.4950646317999,0,1,1,0,0,0,1,0,0,0,0,0.0006509539458621337,0.019263487240372548,0.00032201428883044857,0.02538290744607064,0.03588573455765275,0.9951031859405732,Hairdryer,0
610,4,691.6070677502,0,1,1,0,0,0,1,0,0,0,0,0.00030374152523190485,0.019820074134286055,0.00023743362607480845,0.025998243187793924,0.03653848652363115,0.995124913327372,Hairdryer,0
611,4,696.1592127552001,0,1,1,0,0,0,1,0,0,0,0,0.0003036468566167056,0.019765182075875732,0.0003042306740235509,0.026553089297697285,0.03677956164762812,0.9951226739502772,Hairdryer,0
612,4,692.2042194228,0,1,1,0,0,0,1,0,0,0,0,0.0003583135694223992,0.019723675401605075,0.00019583882180303019,0.026212595589533844,0.03658492792540825,0.9950644362814376,Hairdryer,0
613,2,72.2670560402,0,2,1,0,0,0,0,1,0,0,0,0.0041739476772426325,0.22464562311756275,0.0005092337232093774,0.08533137997763701,0.24176236166012574,0.93824223596219,Laptop,0
614,2,75.0851009244,0,2,1,0,0,0,0,1,0,0,0,0.0002959556145959524,0.21552141083557985,0.0006104720519709076,0.08691790414431104,0.2338285949686505,0.941039801667792,Laptop,0
615,2,72.2758018832,0,2,1,0,0,0,0,1,0,0,0,0.004594352852094368,0.225291324216272,0.0002930596397831764,0.0861585611202849,0.24275950801769206,0.9379557675623448,Laptop,0
616,2,68.4675151684,0,2,1,0,0,0,0,1,0,0,0,0.0024164246324430523,0.2383361887766419,0.00014977707371277032,0.08207926624635002,0.25418489045923737,0.9350089402087776,Laptop,0
617,2,68.7479425038,0,2,1,0,0,0,0,1,0,0,0,0.0013111462878337011,0.23760538846786,0.0010453144244007713,0.08300548733467722,0.2536571852670623,0.9351968386461323,Laptop,0
618,4,1293.0282386564,0,3,1,0,0,0,0,0,1,0,0,0.03914146820603435,0.2933252219905684,0.01618817462742663,0.09328931853746283,0.3158042438048365,0.9367176901221642,Microwave,0
619,4,1286.5752671324,0,3,1,0,0,0,0,0,1,0,0,0.038145715361764,0.2935710448251733,0.016477399734768753,0.09178271296113076,0.31533992481528345,0.9363307148044681,Microwave,0
620,4,1294.5203059942,0,3,1,0,0,0,0,0,1,0,0,0.039169646688445116,0.29470972229685377,0.01591912879400406,0.09365679328746176,0.3171169596509412,0.9364964916418794,Microwave,0
621,4,1292.8028852503999,0,3,1,0,0,0,0,0,1,0,0,0.038350295827699735,0.29558190444081245,0.015600592489640469,0.093405303601777,0.31770749994395553,0.9364417770005936,Microwave,0
622,4,1291.7678387560002,0,3,1,0,0,0,0,0,1,0,0,0.03903957257353537,0.2940415050695346,0.015755324973524585,0.09225955335111297,0.3160145010195518,0.9367189772591812,Microwave,0
623,1,21.2534211494,0,1,1,0,0,0,1,0,0,0,0,0.008470388323892554,0.010549465056404752,0.002216561327633545,0.01722565232083495,0.025949029128382838,0.9655309852078768,Incandescent Light Bulb,0
624,1,21.5982086156,0,1,1,0,0,0,1,0,0,0,0,0.01561624617801141,0.014283071649050063,0.00855965015911173,0.011525968728243005,0.02817352886821656,0.9681623661018144,Incandescent Light Bulb,0
625,1,21.6594151452,0,1,1,0,0,0,1,0,0,0,0,0.009222863651403205,0.01405274279751895,0.004302244864865082,0.012409116181385918,0.023840517917220774,0.9682677593480504,Incandescent Light Bulb,0
626,1,21.589427336,0,1,1,0,0,0,1,0,0,0,0,0.012734461926618468,0.013970556336053607,0.008702505566403767,0.013686291991903302,0.027396199290245532,0.967552490851456,Incandescent Light Bulb,0
627,1,21.661446757199997,0,1,1,0,0,0,1,0,0,0,0,0.00963083635737295,0.015053377316384963,0.004607539630763665,0.013908506796891524,0.025590748561238014,0.9686239434692564,Incandescent Light Bulb,0
628,3,424.5920894386,0,4,1,0,0,0,0,0,0,1,0,0.4403891913317901,0.017692903997478773,0.07963989774144054,0.013137727251316265,0.4509721636089341,0.8985941063572542,Hairdryer,0
629,3,423.47320076499983,0,4,1,0,0,0,0,0,0,1,0,0.44006226993729,0.017292828714642702,0.07957769723492583,0.013131430062003034,0.4506636442801562,0.8983050347614998,Hairdryer,0
630,3,424.214511313,0,4,1,0,0,0,0,0,0,1,0,0.4403220325693965,0.01738114796914354,0.07997481909406623,0.013351071484139837,0.4509125330580309,0.8982836177777509,Hairdryer,0
631,3,423.61239511539986,0,4,1,0,0,0,0,0,0,1,0,0.4410821712718949,0.017995201944536653,0.08034071362402699,0.012801375349815965,0.4517143151402662,0.8979799713688025,Hairdryer,0
632,3,424.2244526772,0,4,1,0,0,0,0,0,0,1,0,0.4415114656750524,0.018655949761912045,0.07978945356984256,0.012920668179938557,0.4521051692685726,0.8977580747952235,Hairdryer,0
633,4,1122.1774581480001,0,1,1,0,0,0,1,0,0,0,0,0.0003238595914277668,0.05381391606214808,0.00023505133633529022,0.014718352541737452,0.0566863799962912,0.9948089246472944,Heater,0
634,4,1113.8434930992,0,1,1,0,0,0,1,0,0,0,0,0.0002253032573886815,0.0541535541710924,0.0004056462005800575,0.015553434456600427,0.05720780777672727,0.9947795448590075,Heater,0
635,4,1131.3286571183999,0,1,1,0,0,0,1,0,0,0,0,0.00025236948555135944,0.054145014086554435,0.0002713951705454421,0.015446602982801141,0.0571785190084719,0.9948085022779704,Heater,0
636,4,1179.9652967912,0,1,1,0,0,0,1,0,0,0,0,0.00038643705744690335,0.053867280591820985,0.00037326406517697433,0.01517995387364962,0.056821509026790486,0.9947611445474484,Heater,0
637,4,1221.3257687500004,0,1,1,0,0,0,1,0,0,0,0,0.000474484216548425,0.0526815314305337,0.00014037731865078478,0.015116252869815132,0.055705810181181765,0.9948907324583528,Heater,0
638,0,12.685756546199999,1,0,0,1,0,0,0,0,0,0,0,0.001974917049004156,1.0170170293323628,0.0028132759491692467,0.9259902415777662,1.8298221742461875,0.418442792070588,Laptop,0
639,0,12.968016492,1,0,0,1,0,0,0,0,0,0,0,0.11992760340441527,1.0139565127159949,0.11543489141625594,0.9219897296061113,1.838980754516512,0.4183207328383297,Laptop,0
640,0,14.780672092,1,0,0,1,0,0,0,0,0,0,0,0.027050661809386388,0.9967019564985116,0.02466956939740197,0.8949028368314903,1.7467066859917124,0.4361273211210335,Laptop,0
641,0,12.490165852,1,0,0,1,0,0,0,0,0,0,0,0.0754697276328365,1.0245888659016686,0.0832584271229334,0.9348213830138512,1.879536967491571,0.4185796558645555,Laptop,0
642,0,13.383769435,1,0,0,1,0,0,0,0,0,0,0,0.07773500582981259,1.0123226335096296,0.08177072020172567,0.9214780391309569,1.8419553385188716,0.4243709675760077,Laptop,0
643,4,1051.4278054932001,0,3,1,0,0,0,0,0,1,0,0,0.06948660120136796,0.3007804549759633,0.015411536457069391,0.10524766150685384,0.331719085291148,0.940880441910903,Microwave,0
644,4,1065.1816118332001,0,3,1,0,0,0,0,0,1,0,0,0.07048956868670798,0.30006891276859715,0.014553157858510428,0.10778545053415343,0.33221293006461045,0.940292791736652,Microwave,0
645,4,1062.537452974,0,3,1,0,0,0,0,0,1,0,0,0.07180086094429239,0.30034389074254464,0.014534226439307206,0.10720148946634236,0.3325069432657739,0.94013330445626,Microwave,0
646,4,1054.491888824,0,3,1,0,0,0,0,0,1,0,0,0.07111675193641494,0.2992722442922504,0.0138795764563654,0.10715792537720698,0.33136434057000497,0.9406656373583252,Microwave,0
647,4,1055.6564099280001,0,3,1,0,0,0,0,0,1,0,0,0.06952035528353957,0.2979881869926728,0.014310576406714116,0.10669365387410876,0.32977664945608115,0.9411642966261008,Microwave,0
648,0,11.02971938424,1,0,0,1,0,0,0,0,0,0,0,0.004865326600877311,0.8237022853800752,0.006436602755795572,0.4646306001187192,1.083191497123692,0.5140822646232217,Compact Fluorescent Lamp,0
649,0,11.07487658828,1,0,0,1,0,0,0,0,0,0,0,0.006314642261454882,0.811093096243764,0.006451493229714517,0.4516874877594497,1.0632093871581527,0.5136786815776566,Compact Fluorescent Lamp,0
650,0,11.068722708940001,1,0,0,1,0,0,0,0,0,0,0,0.006340105161797987,0.8100593664374863,0.0061508732277209145,0.451952852212501,1.061806832210363,0.5125728725290438,Compact Fluorescent Lamp,0
651,0,11.50905698344,1,0,0,1,0,0,0,0,0,0,0,0.009086503266313571,0.8220349609346517,0.004374569934482786,0.4619236354036622,1.0760058713380802,0.5177146058042351,Compact Fluorescent Lamp,0
652,0,11.68980254842,1,0,0,1,0,0,0,0,0,0,0,0.0062936887695681535,0.8170419626651454,0.0028187711812071607,0.4561680800462588,1.0663706536118338,0.5300831468517024,Compact Fluorescent Lamp,0
653,2,45.731418890019995,0,1,1,0,0,0,1,0,0,0,0,0.000875136685058763,0.024705049457166967,0.0007124987334536758,0.0147575277873492,0.030045195901543673,0.9883016955297572,Fan,0
654,2,46.080905246680004,0,1,1,0,0,0,1,0,0,0,0,0.0026849022522618827,0.02364927175061713,0.003061610887724336,0.014062234629822552,0.029059161328832895,0.9879629630155906,Fan,0
655,2,46.17803485332,0,1,1,0,0,0,1,0,0,0,0,0.003136147447989652,0.023954975438715026,0.003289877432356317,0.014282162495397072,0.029570315837772605,0.9880045191852916,Fan,0
656,2,46.27464871026,0,1,1,0,0,0,1,0,0,0,0,0.0027018709883687517,0.024122217398190704,0.0035626383872473205,0.014699225611313652,0.029943747667633167,0.9880596856395736,Fan,0
657,2,46.387206837659996,0,1,1,0,0,0,1,0,0,0,0,0.001684759259336916,0.023727828349081742,0.0014327262538780304,0.01473655945151035,0.029171709948863436,0.9881031033415144,Fan,0
658,1,34.942428525482,0,1,1,0,0,0,1,0,0,0,0,0.004654471323629102,0.008993049064164106,0.0003474291498965938,0.0076844885535756954,0.01813761939548457,0.9774591454042104,Fridge,0
659,4,1572.7774823190803,0,1,1,0,0,0,1,0,0,0,0,0.00024978592211615105,0.02217091038071614,0.00030349298185751065,0.010465068575934938,0.026398738552410175,0.9977665262407502,Hairdryer,0
660,4,1562.04794859508,0,1,1,0,0,0,1,0,0,0,0,0.00033438369860049755,0.02211520077973177,0.0002246437266605627,0.010469401341415092,0.02623798994182752,0.9978074928517194,Hairdryer,0
661,4,1636.3011113559396,0,1,1,0,0,0,1,0,0,0,0,0.00014715711077027468,0.021863548459829005,0.00018368297952134664,0.010269177005845379,0.0260236244323165,0.9969106378330034,Hairdryer,0
662,4,1610.043200582,0,1,1,0,0,0,1,0,0,0,0,0.0004107959830583888,0.022067078703797798,0.0002112731250695633,0.01052211032713001,0.02656709858503277,0.9972922134240118,Hairdryer,0
663,1,35.63002882208,1,0,0,1,0,0,0,0,0,0,0,0.0065735188572658,0.9413463929096852,0.007059214948724565,0.7888799315331232,1.5498630818907078,0.48677172045242,Laptop,0
664,1,37.4098565389,1,0,0,1,0,0,0,0,0,0,0,0.011452189321522324,0.9385927229464744,0.01373292184179673,0.7852045277422456,1.5558401195289773,0.489559791204681,Laptop,0
665,1,38.79492286908,1,0,0,1,0,0,0,0,0,0,0,0.008943499375884142,0.9431675978394491,0.007055712661401706,0.7878180998970473,1.5778390429284852,0.4925120574804666,Laptop,0
666,1,35.99512447348001,1,0,0,1,0,0,0,0,0,0,0,0.005464968220763138,0.9423538692925036,0.00824618482674179,0.787489127729242,1.5735434407582491,0.4837903601871282,Laptop,0
667,1,38.14568146672,1,0,0,1,0,0,0,0,0,0,0,0.008194660805062346,0.9391460379342392,0.010120103132161036,0.7810033639648277,1.561846035921326,0.4918370165210037,Laptop,0
668,4,665.45521362844,0,2,1,0,0,0,0,1,0,0,0,0.000315672942253894,0.2471072168522135,0.00030921434428717146,0.04028411177155748,0.2508844424588721,0.9683317167543088,Vacuum,0
669,4,663.6863048064399,0,2,1,0,0,0,0,1,0,0,0,0.0002030110653800164,0.2447723248595093,0.0004964070636885296,0.04018848320900352,0.24862220391815676,0.9689978517937086,Vacuum,0
670,4,646.46540224816,0,2,1,0,0,0,0,1,0,0,0,0.0010129822853485247,0.2421583871621125,0.0008774877435772575,0.03908572629852772,0.2458405104370849,0.9765552184806692,Vacuum,0
671,0,14.506985094920001,3,5,0,0,0,1,0,0,0,0,1,0.014323873930877381,0.7460109723551729,0.006362114695113823,0.3532596659926364,0.9173274936888278,0.5094566532344303,Compact Fluorescent Lamp,0
672,0,14.694598915039997,3,5,0,0,0,1,0,0,0,0,1,0.013215335670270835,0.7337300897532707,0.00363704116882846,0.3451557210783312,0.9031141997306829,0.503655711716248,Compact Fluorescent Lamp,0
673,0,15.1239126594,3,5,0,0,0,1,0,0,0,0,1,0.014947111083842874,0.7323164820105207,0.0068660077135916115,0.34136176963521697,0.9018968912313936,0.5098964506325212,Compact Fluorescent Lamp,0
674,0,15.457683437320002,3,5,0,0,0,1,0,0,0,0,1,0.014155547043609076,0.7278358753179619,0.005050584996720125,0.3400620107517541,0.8959579937569954,0.5124050552668253,Compact Fluorescent Lamp,0
675,0,15.05302544248,3,5,0,0,0,1,0,0,0,0,1,0.015304172636368896,0.7198469462455025,0.009369158884497693,0.3287634564218959,0.886194190989757,0.503455774855068,Compact Fluorescent Lamp,0
676,2,64.51673998989999,0,1,1,0,0,0,1,0,0,0,0,0.0002216928049028228,0.018009224903780697,0.0009101974018960079,0.016688559502926126,0.025397719689060558,0.9848479300500852,Fan,0
677,2,69.83572605058,0,1,1,0,0,0,1,0,0,0,0,0.0011833127817844655,0.01698163959766661,0.0008614884774441178,0.01712270227105479,0.025136428628245718,0.9844879378623196,Fan,0
678,2,69.20656039890001,0,1,1,0,0,0,1,0,0,0,0,0.001714562985373997,0.01835709495171009,0.0010769421858090053,0.016996016276420542,0.02597934029538898,0.9840659760984576,Fan,0
679,2,69.51330961420001,0,1,1,0,0,0,1,0,0,0,0,0.0015956586498404462,0.01782500999381256,0.0015964831745843356,0.018430348744358588,0.02660234803953033,0.9837450469011212,Fan,0
680,2,69.35257586080003,0,1,1,0,0,0,1,0,0,0,0,0.0006403882170594853,0.017075547063843774,0.0010635923067219863,0.01711989890571805,0.025156202620313504,0.983467977989461,Fan,0
681,1,33.582152710159995,0,1,1,0,0,0,1,0,0,0,0,0.008776900097728002,0.014078865406642204,0.0058939687665430065,0.008602044378024327,0.020951848400357995,0.9766710918219332,Fridge,0
682,4,1521.4319438657599,0,1,1,0,0,0,1,0,0,0,0,0.0005508132251649221,0.016622231530864284,0.00023867139682539503,0.005537245618141525,0.019201972697343923,0.996544307811193,Hairdryer,0
683,4,1516.99980871816,0,1,1,0,0,0,1,0,0,0,0,0.0008138770538606505,0.01676841448698014,0.000163219499718404,0.0062541551328308825,0.019452256899549027,0.9965460248959443,Hairdryer,0
684,4,1518.51268659314,0,1,1,0,0,0,1,0,0,0,0,0.0005978374504295543,0.01615279255174644,0.0003427921906546252,0.007228745058451324,0.018924092594779757,0.9965616643708928,Hairdryer,0
685,4,1517.7887988321202,0,1,1,0,0,0,1,0,0,0,0,0.00032423032115717166,0.016629274162953653,0.0003905716733147317,0.007404091963970197,0.019398687230699572,0.9965656687769838,Hairdryer,0
686,4,1520.73577488082,0,1,1,0,0,0,1,0,0,0,0,0.0002300985656216698,0.016398887541370425,0.00026193144656387575,0.007125850472031136,0.01913618017799597,0.9965626857899101,Hairdryer,0
687,4,1104.7645856628,0,1,1,0,0,0,1,0,0,0,0,9.936988365408568e-05,0.014083757705951747,0.00012094580118491712,0.008851184709778397,0.018097392863038915,0.9973219103753934,Heater,0
688,4,1105.29449119622,0,1,1,0,0,0,1,0,0,0,0,0.000265446234433704,0.014118446530096697,0.00020405589658196608,0.008616238079682013,0.017989990708605415,0.9973195267266558,Heater,0
689,4,1105.0241147060601,0,1,1,0,0,0,1,0,0,0,0,0.00024041926563458818,0.014089275883237325,0.00020721646442522696,0.008451205756444629,0.017862375038170345,0.9973037108821718,Heater,0
690,4,1103.4702138573,0,1,1,0,0,0,1,0,0,0,0,0.0004288873579922628,0.014082933233559353,0.00013628290581393506,0.008508068836497025,0.017847771903046608,0.9973142497781352,Heater,0
691,4,1104.2821637088,0,1,1,0,0,0,1,0,0,0,0,0.00025025154650546897,0.014109909006446297,0.00020092235053896943,0.008617975348916293,0.017867627049504238,0.997290068169804,Heater,0
692,4,1468.9513024382998,0,3,1,0,0,0,0,0,1,0,0,0.043326162575781306,0.2503822812004767,0.004746823606020429,0.1395769678185581,0.2962500115021565,0.9561641844783508,Microwave,0
693,3,144.22571105991997,0,2,1,0,0,0,0,1,0,0,0,0.0006968022673941298,0.16029126483418674,0.0004201090039167337,0.03093718795138315,0.16358302243379275,0.9879108400947728,Vacuum,0
694,3,144.00472239592,0,2,1,0,0,0,0,1,0,0,0,0.00037917426618383016,0.15885127614330655,0.00033219027959581525,0.030995160807404318,0.16223294769003346,0.9882154739060348,Vacuum,0
695,3,144.33701182859,0,2,1,0,0,0,0,1,0,0,0,0.0008525072456648418,0.1591997631651357,0.0004610144354241289,0.03052087330281609,0.16243536499351444,0.9870625225056,Vacuum,0
